New PAW TMT results file!
Program "PAW_protein_grouper.py" run on Tue Aug 29 11:02:42 2023
 
 
ProtGroup	Counter	Accession	Identical	Similar	OtherLoci	Filter	Coverage	SeqLength	MW	Description	CountsTot	UniqueTot	UniqFrac	Total_Set1	Total_Set2	Total_Set3	Unique_Set1	Unique_Set2	Unique_Set3	Corrected_Set1	Corrected_Set2	Corrected_Set3	PSMs_Used_Set1	TotInt_126C_Set1	TotInt_127N_Set1	TotInt_127C_Set1	TotInt_128N_Set1	TotInt_128C_Set1	TotInt_129N_Set1	TotInt_129C_Set1	TotInt_130N_Set1	TotInt_130C_Set1	TotInt_131N_Set1	TotInt_131C_Set1	PSMs_Used_Set2	TotInt_126C_Set2	TotInt_127N_Set2	TotInt_127C_Set2	TotInt_128N_Set2	TotInt_128C_Set2	TotInt_129N_Set2	TotInt_129C_Set2	TotInt_130N_Set2	TotInt_130C_Set2	TotInt_131N_Set2	TotInt_131C_Set2	PSMs_Used_Set3	TotInt_126C_Set3	TotInt_127N_Set3	TotInt_127C_Set3	TotInt_128N_Set3	TotInt_128C_Set3	TotInt_129N_Set3	TotInt_129C_Set3	TotInt_130N_Set3	TotInt_130C_Set3	TotInt_131N_Set3	TotInt_131C_Set3
1765	1	sp|Q3TBW2|RM10_MOUSE	 	 	 	 	28.6	262	29395	39S ribosomal protein L10, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl10 PE=1 SV=2	4	4	1.000	2	2	0	2	2	0	2.000	2.000	0.000	2	57818.296875	38279.022461	17737.838867	14715.430908	10585.729492	11719.63916	15020.690429	150.0	150.0	150.0	150.0	2	46798.695313	50262.764648	48333.891602	27584.148436999996	31083.489257	23210.953125	31248.749022999997	150.0	150.0	150.0	150.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1766	1	sp|Q3TC33|CC127_MOUSE	 	 	 	 	17.7	260	30509	Coiled-coil domain-containing protein 127 OS=Mus musculus OX=10090 GN=Ccdc127 PE=1 SV=2	4	4	1.000	3	0	1	3	0	1	3.000	0.000	1.000	3	143599.885742	154191.020508	79136.170655	67226.519531	49968.157471	40297.677734	61800.060547	150.0	1407.012451	150.0	150.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1767	1	sp|Q3TC72|FAHD2_MOUSE	 	 	 	 	31.6	313	34690	Fumarylacetoacetate hydrolase domain-containing protein 2A OS=Mus musculus OX=10090 GN=Fahd2 PE=1 SV=1	18	18	1.000	12	4	2	12	4	2	12.000	4.000	2.000	12	1130300.354492	881209.0664070002	643097.819335	524610.299317	418544.24585099996	390864.656006	508556.569825	9685.838623	15370.167481	150.0	150.0	4	437903.976562	297984.003906	390365.035156	223260.900391	265481.808593	221186.68163999997	256340.464844	11354.102539	13323.783448	150.0	150.0	2	78633.214844	31308.852539	28038.094726	24374.981445	29899.702148	28678.849609999997	30674.913086	150.0	150.0	150.0	150.0
1768	1	sp|Q3TC93|H1BP3_MOUSE	 	 	 	 	39.7	395	43691	HCLS1-binding protein 3 OS=Mus musculus OX=10090 GN=Hs1bp3 PE=1 SV=2	21	21	1.000	8	6	7	8	6	7	8.000	6.000	7.000	8	333090.30688399996	291531.98608400003	122271.632813	117850.228393	77445.679321	78023.235841	142050.103578	150.0	5977.862305	150.0	150.0	6	134576.882812	77902.737305	133307.878906	59604.26294	89570.773437	65536.17456099999	88456.61816499999	150.0	693.2174679999999	150.0	150.0	7	86744.888672	57894.029786	49370.36572300001	36176.253417	26763.361816	19013.475097	30282.184326999995	150.0	868.0907589999999	150.0	150.0
1769	1	sp|Q3TCH7|CUL4A_MOUSE	 	 	sp|A2A432|CUL4B_MOUSE, sp|Q3TCH7|CUL4A_MOUSE	 	45.3	759	87752	Cullin-4A OS=Mus musculus OX=10090 GN=Cul4a PE=1 SV=1	87	73	0.839	32	26	29	25	22	26	29.730	24.839	28.229	25	1902809.6689480003	2810599.428222	1544595.3308100002	1609647.6284169997	1199467.9509259998	1199232.5522480004	1709442.4345719998	61079.655642000005	63676.70288	150.0	150.0	22	881385.4851089998	900240.275393	1568841.294434	971098.4028319999	1234143.9707019997	990400.4366450001	1131470.262937	40155.454468	41942.846801	150.0	150.0	26	735629.18921	613621.266357	462153.20843500004	387043.68225199997	445390.62426700006	365618.688232	496979.601318	9592.443114	14334.279967999999	150.0	150.0
1770	1	sp|Q3TCJ1|ABRX2_MOUSE	 	 	 	 	21.2	415	46942	BRISC complex subunit Abraxas 2 OS=Mus musculus OX=10090 GN=Abraxas2 PE=1 SV=1	19	19	1.000	4	9	6	4	9	6	4.000	9.000	6.000	4	146652.658203	123406.215333	82085.287354	70111.48095600001	59460.042968999995	48563.54077099999	65887.518555	150.0	150.0	150.0	150.0	9	89499.656982	86814.238281	98516.582519	78586.984375	73098.23718299999	65632.45605400001	84583.738891	150.0	150.0	150.0	150.0	6	49633.197264999995	73709.23242199999	66649.40966800001	62922.204834000004	32098.036622	22688.138916	32276.387696	150.0	150.0	150.0	150.0
1771	1	sp|Q3TCN2|PLBL2_MOUSE	 	 	 	 	9.1	594	66289	Putative phospholipase B-like 2 OS=Mus musculus OX=10090 GN=Plbd2 PE=1 SV=2	12	12	1.000	6	4	2	6	4	2	6.000	4.000	2.000	6	240786.632812	226234.742188	137732.363281	120583.91894599999	94767.579101	89336.73339699999	120187.521485	1572.50354	2561.800293	150.0	150.0	4	49460.147462	35755.046387	40746.905029	16251.835449	19295.243896	15741.316895	22632.390868999995	150.0	150.0	150.0	150.0	2	15569.287598	10398.424317	9198.791504	7227.445313	5766.628296000001	3397.9986569999996	6736.579589999999	150.0	150.0	150.0	150.0
1772	1	sp|Q3TCX3|KHDC4_MOUSE	 	 	 	 	7.4	612	64562	KH homology domain-containing protein 4 OS=Mus musculus OX=10090 GN=Khdc4 PE=1 SV=1	4	4	1.000	1	1	2	1	1	2	1.000	1.000	2.000	1	7472.819823999999	5789.912109000001	3122.4448239999997	2302.52417	754.6398929999999	150.0	2619.381104	150.0	150.0	150.0	150.0	1	13872.857422	7781.852539	7258.464355	2298.049561	3509.359131	1555.040039	1758.1152339999999	150.0	150.0	150.0	150.0	2	19577.087891	15696.182616999999	9328.514648	6237.888184	6001.86084	2561.0471190000003	4383.785645	150.0	150.0	150.0	150.0
1773	1	sp|Q3TDD9|PPR21_MOUSE	 	 	 	 	29.6	780	88337	Protein phosphatase 1 regulatory subunit 21 OS=Mus musculus OX=10090 GN=Ppp1r21 PE=1 SV=2	23	23	1.000	12	8	3	12	8	3	12.000	8.000	3.000	12	511110.290528	401272.1962889999	262291.40502899996	217915.89453099997	169601.245117	156803.42553699997	188535.32714900002	6969.977661999999	3896.3408200000003	150.0	150.0	8	176306.720703	147686.525391	361385.991211	182892.171874	311818.363281	321826.05932600005	240106.751953	12323.845275	7746.188477	150.0	150.0	3	34113.386230000004	14158.199463	12612.993651999997	8046.250976000001	10820.552979	9596.683838	12508.179931	150.0	150.0	150.0	150.0
1774	1	sp|Q3TDK6|ROGDI_MOUSE	 	 	 	 	5.6	287	32100	Protein rogdi homolog OS=Mus musculus OX=10090 GN=Rogdi PE=1 SV=2	6	6	1.000	2	2	2	2	2	2	2.000	2.000	2.000	2	40187.865234	41212.96875	20034.337891	23141.149414	15468.659668	14659.094726000001	23722.179687000003	150.0	150.0	150.0	150.0	2	53925.197266	38545.135742	78037.839844	35046.527344	39383.363281	46479.605468999995	48562.679686999996	150.0	1559.529419	150.0	150.0	2	30668.142578	23477.093505	18171.577881	17196.132691	13793.76123	10399.196778	17236.349609	150.0	150.0	150.0	150.0
1775	1	sp|Q3TDN2|FAF2_MOUSE	 	 	 	 	35.1	445	52471	FAS-associated factor 2 OS=Mus musculus OX=10090 GN=Faf2 PE=1 SV=2	28	28	1.000	13	8	7	13	8	7	13.000	8.000	7.000	13	226418.568361	378948.00586000003	291558.07177700003	254874.92724600004	224671.12597599998	181149.468018	270906.379884	6136.913452	6573.839294000001	150.0	150.0	8	170094.6604	125901.378418	202532.47070399998	145776.32312000002	181740.156739	154480.044433	144544.363769	9674.391602000002	8519.137207	150.0	150.0	7	151023.116457	172142.940918	161104.96972599998	161003.211426	96504.87756299999	81280.374024	107631.863526	4157.838134	1478.920654	150.0	150.0
1776	1	sp|Q3TDQ1|STT3B_MOUSE	 	 	sp|P46978|STT3A_MOUSE, sp|Q3TDQ1|STT3B_MOUSE	 	16.3	823	93245	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3B OS=Mus musculus OX=10090 GN=Stt3b PE=1 SV=2	31	30	0.968	15	8	8	15	7	8	15.000	7.292	8.000	15	1056006.901855	1544019.7414550004	652723.7083749998	814666.100524	544336.975829	398033.287601	669210.8410670001	18009.409302	24383.782715	150.0	150.0	7	1350393.550782	976438.539063	2520316.5087889996	1202330.632324	1361596.220704	1102553.942628	1185132.18457	59391.513917000004	54626.668579	8328.69043	150.0	8	697654.9560540001	412390.323731	254698.18945399998	203150.127929	286469.987061	184533.31933499998	325827.58209400007	7490.319579999999	14198.524414	150.0	150.0
1777	1	sp|Q3TEA8|HP1B3_MOUSE	 	 	 	 	35.2	554	60866	Heterochromatin protein 1-binding protein 3 OS=Mus musculus OX=10090 GN=Hp1bp3 PE=1 SV=1	61	61	1.000	27	16	18	27	16	18	27.000	16.000	18.000	27	3079307.714846	2405801.8398450003	1659803.796388	1232375.557616	945385.6918979998	659421.2279030001	888492.1906759999	14833.404236999999	16426.257447	150.0	150.0	16	4432231.874999001	5176882.055665	4904732.094726	1958500.1535659998	2211596.7678219997	3289376.2758790003	1782396.8862309998	147424.552367	73441.980713	5383.967407	150.0	18	2422447.402343	2041657.2749039999	1751746.67639	1071503.578369	850181.840333	538935.275389	891169.788817	19219.581787	28187.227539000003	150.0	150.0
1778	1	sp|Q3TFD2|PCAT1_MOUSE	 	 	 	 	14.0	534	59743	Lysophosphatidylcholine acyltransferase 1 OS=Mus musculus OX=10090 GN=Lpcat1 PE=1 SV=1	11	11	1.000	6	3	2	6	3	2	6.000	3.000	2.000	6	193026.03125	189115.445313	89595.479492	89903.551758	57687.715331	61771.402344999995	100882.75000100001	793.6502690000001	2103.654297	150.0	150.0	3	72473.234375	40760.061523000004	82975.044921	33641.123047	44458.25293	46762.725586	37940.428222	2481.333923	150.0	150.0	150.0	2	70635.84375	31646.572265000003	30859.384765000003	22354.65625	24146.872071	19863.579101	28575.788086	150.0	150.0	150.0	150.0
1779	1	sp|Q3TFK5|GPTC4_MOUSE	 	 	 	 	9.2	415	46553	G patch domain-containing protein 4 OS=Mus musculus OX=10090 GN=Gpatch4 PE=1 SV=1	3	3	1.000	2	0	1	2	0	1	2.000	0.000	1.000	2	22877.246094	6200.578613000001	6572.780761999999	3293.415283	4263.014647999999	2915.85498	3704.287354	150.0	150.0	150.0	150.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	4953.070312	3371.5820310000004	3793.422363	2729.690186	9413.195312	7994.400390999999	6272.307617	150.0	150.0	150.0	150.0
1780	1	sp|Q3TFQ1|SPRY7_MOUSE	 	 	 	 	42.9	196	21681	SPRY domain-containing protein 7 OS=Mus musculus OX=10090 GN=Spryd7 PE=1 SV=2	8	8	1.000	2	2	4	2	2	4	2.000	2.000	4.000	2	25694.160155999998	20543.893554000002	14663.017577999999	12615.670898	11464.765137	12162.462891000001	18084.458983999997	150.0	150.0	150.0	150.0	2	69301.90234300001	69938.941406	71716.042968	48368.083984	40907.734375	40580.162109	48964.011719	1577.995483	3173.197265	150.0	150.0	4	15286.740233999999	26557.496338000004	22841.262694	15532.076659999999	10737.740967	6902.832152	10135.731567	150.0	150.0	150.0	150.0
1781	1	sp|Q3TGF2|F107B_MOUSE	 	 	 	 	27.5	131	15572	Protein FAM107B OS=Mus musculus OX=10090 GN=Fam107b PE=1 SV=2	9	9	1.000	5	1	3	5	1	3	5.000	1.000	3.000	5	379519.613281	302272.148437	215726.951171	172112.035155	136088.924804	129640.070312	152940.152343	4433.130371	4869.813965	150.0	150.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	23260.162108999997	17373.67041	15159.842284999999	14256.420409999999	16658.755371	10217.457762999999	12248.238037	150.0	150.0	150.0	150.0
1782	1	sp|Q3TGW2|EEPD1_MOUSE	 	 	 	 	20.7	569	62953	Endonuclease/exonuclease/phosphatase family domain-containing protein 1 OS=Mus musculus OX=10090 GN=Eepd1 PE=1 SV=1	13	13	1.000	7	4	2	7	4	2	7.000	4.000	2.000	7	251853.98535099998	328578.842284	220516.39258	214558.292785	150256.430666	162487.655272	245211.025329	7078.581543	5320.6474610000005	150.0	150.0	4	187299.01074099998	197526.768066	378934.396484	213407.789551	249057.216797	154303.981445	292749.917968	9110.430176	9613.984863999998	150.0	150.0	2	98019.131348	46705.615235	45881.909424	34668.239624	50971.032958	41485.51831099999	65012.859375	2546.270264	832.056641	150.0	150.0
1784	1	sp|Q3THG9|AASD1_MOUSE	 	 	 	 	41.0	412	44970	Alanyl-tRNA editing protein Aarsd1 OS=Mus musculus OX=10090 GN=Aarsd1 PE=1 SV=2	38	38	1.000	14	9	15	14	9	15	14.000	9.000	15.000	14	1172584.1499019999	817595.630371	579924.6090080001	446155.39282199997	320797.554689	262066.941651	468343.65063600003	10475.157715	13574.678101	150.0	150.0	9	726415.861327	676269.9326160001	608504.9882820001	332356.9082030001	314976.205077	243551.123047	389200.08300899994	11358.124512	12694.863037	150.0	150.0	15	545569.791505	267283.46020499995	228766.982909	172468.27856399998	179804.98242100002	112272.14392100002	226426.08764600003	1335.546753	2109.274414	150.0	150.0
1785	1	sp|Q3THJ3|EIF1A_MOUSE	 	 	 	 	26.5	170	19520	Probable RNA-binding protein EIF1AD OS=Mus musculus OX=10090 GN=Eif1ad PE=1 SV=2	8	8	1.000	2	5	1	2	5	1	2.000	5.000	1.000	2	239870.519531	92462.466797	56307.530274000004	37838.1875	24206.404785	22352.122802	44951.814453	150.0	150.0	150.0	150.0	5	434559.66992200003	293661.90087899996	283397.874023	143962.25879	158665.865235	115848.332764	192733.442871	11070.040406	8716.494873	150.0	150.0	1	61675.33984400001	23634.142578	14922.611328	9279.700195	14867.790038999998	9970.380859	19032.195312	150.0	150.0	150.0	150.0
1786	1	sp|Q3THK3|T2FA_MOUSE	 	 	 	 	22.0	508	57241	General transcription factor IIF subunit 1 OS=Mus musculus OX=10090 GN=Gtf2f1 PE=1 SV=2	20	20	1.000	8	7	5	8	7	5	8.000	7.000	5.000	8	582433.9287109999	322221.33276399993	160819.211059	141315.873047	105949.08398400001	78962.422851	139262.483155	150.0	3227.018066	150.0	150.0	7	117872.29687600001	45437.247071000005	61219.574707	23089.388306	24990.017578000003	25051.535155999998	20243.736817	1456.639893	773.904358	150.0	150.0	5	46739.722656	23562.027832	8742.335815	3384.9203500000003	18372.933715	8141.580567	17872.830932999997	150.0	150.0	150.0	150.0
1787	1	sp|Q3THK7|GUAA_MOUSE	 	 	 	 	60.2	693	76723	GMP synthase [glutamine-hydrolyzing] OS=Mus musculus OX=10090 GN=Gmps PE=1 SV=2	104	104	1.000	45	30	29	45	30	29	45.000	30.000	29.000	45	6114621.753908	3254446.1523459996	2324462.2487819996	1524656.4314550003	1227149.16028	1042113.9349360002	1273914.9342	36759.77356	24522.666626000002	150.0	150.0	30	6707735.957031001	4198045.453369	3394558.4277320006	1359421.7072120002	1475102.637695	1275973.031494	1447172.3723149998	70683.835813	68068.387329	9689.158325	150.0	29	2136146.175536	1021444.253907	859316.4572720001	577766.9549560002	448616.96728599997	303295.392946	498033.911254	5462.897827000001	12422.295288	150.0	150.0
1788	1	sp|Q3THS6|METK2_MOUSE	 	 	 	 	36.2	395	43688	S-adenosylmethionine synthase isoform type-2 OS=Mus musculus OX=10090 GN=Mat2a PE=1 SV=2	52	52	1.000	22	17	13	22	17	13	22.000	17.000	13.000	22	2826651.5231939997	1705874.435301	1098339.546753	783614.0891110002	506048.5339350001	394164.359129	516340.07055699994	18092.839722	6401.033691	150.0	150.0	17	2960844.207763	2236856.71875	1603691.1630860001	834347.630979	731301.5278319999	768214.3617560001	659660.692139	54916.99694800001	45822.14563099999	14072.953857	150.0	13	1666677.7871090001	701150.2773440001	518593.07275399996	339525.00878999993	356941.25732400006	226975.88342199998	351079.267272	7904.3461910000005	8344.45874	150.0	150.0
1789	1	sp|Q3TIR1|TPC13_MOUSE	 	 	 	 	9.1	417	46476	Trafficking protein particle complex subunit 13 OS=Mus musculus OX=10090 GN=Trappc13 PE=2 SV=1	7	7	1.000	3	2	2	3	2	2	3.000	2.000	2.000	3	30660.105957	34885.919922	25062.424194	22779.769776	20548.284422999997	15379.180664	20161.998047	150.0	150.0	150.0	150.0	2	25915.390137	28787.202635999998	22859.083496	23876.464844	27385.930053999997	25810.210692999997	25146.141968	1600.870605	1315.457275	150.0	150.0	2	11396.392578	12796.59668	10195.367188	9491.145508	10713.819336	10698.671875	9512.582031	150.0	150.0	150.0	150.0
1790	1	sp|Q3TIR3|RIC8A_MOUSE	 	 	 	 	30.9	530	59846	Synembryn-A OS=Mus musculus OX=10090 GN=Ric8a PE=1 SV=2	32	32	1.000	14	10	8	14	10	8	14.000	10.000	8.000	14	558921.906737	768375.0908209999	461750.147949	447967.446046	348998.663331	328383.531494	502684.47949199995	8291.775025	20283.773924	150.0	150.0	10	90875.481933	66048.107909	150689.14477600003	67707.158569	107967.026612	81037.044069	102052.005616	2853.095703	2381.263672	652.643555	150.0	8	283408.01367	369642.293946	291091.179199	229678.512207	171623.240967	116567.93359399999	205940.96093700003	734.786926	4232.582396999999	150.0	150.0
1791	1	sp|Q3TIU4|PDE12_MOUSE	 	 	 	 	17.1	608	67513	2',5'-phosphodiesterase 12 OS=Mus musculus OX=10090 GN=Pde12 PE=1 SV=2	11	11	1.000	4	4	3	4	4	3	4.000	4.000	3.000	4	118296.675781	102772.93847600001	59744.297607	55345.98095700001	36456.639650000005	39672.78125	57727.560547	150.0	1418.4880369999998	150.0	150.0	4	118556.39452999999	155512.693359	145087.339844	113248.53613200001	110074.09375	109638.910156	130808.016601	2045.326904	727.645142	150.0	150.0	3	35502.007813000004	102172.60204999999	32706.334473000003	44454.146484	25671.033448000002	24560.665039	27553.546143	150.0	150.0	150.0	150.0
1792	1	sp|Q3TIV5|ZC3HF_MOUSE	 	 	 	 	40.6	426	48327	Zinc finger CCCH domain-containing protein 15 OS=Mus musculus OX=10090 GN=Zc3h15 PE=1 SV=2	52	52	1.000	21	14	17	21	14	17	21.000	14.000	17.000	21	4009195.800782	2482462.5300289993	1216463.5112309998	960909.8000510002	667454.3773210001	578952.8038319999	979305.5009750001	18246.59021	28653.199464	150.0	150.0	14	1649341.835937	945495.371582	1061118.5239270001	637461.0624990001	543194.3588870001	431851.863036	575344.353272	20300.462281	18009.822755	150.0	150.0	17	1675678.0002449998	762602.743529	578164.676392	439045.91992200003	552326.117736	409775.90832499997	631313.5942380001	31775.478089	35121.516723	150.0	150.0
1793	1	sp|Q3TIX9|SNUT2_MOUSE	 	 	 	 	24.8	564	65146	U4/U6.U5 tri-snRNP-associated protein 2 OS=Mus musculus OX=10090 GN=Usp39 PE=1 SV=2	24	24	1.000	11	7	6	11	7	6	11.000	7.000	6.000	11	380906.063478	400706.46484399994	211012.869628	177325.65332100002	114167.27368099999	95231.41870300002	166894.123292	679.605225	1399.02417	150.0	150.0	7	529305.913574	469739.605957	605391.7392579999	261529.168823	306880.21679700003	293166.439454	274272.767579	12365.372558000001	13265.3562	3102.253418	150.0	6	106858.11377	52393.992188000004	49899.790527000005	32123.469237999998	34763.872558999996	26374.635498000003	35327.526123	150.0	150.0	150.0	150.0
1794	1	sp|Q3TJD7|PDLI7_MOUSE	 	 	 	 	21.0	457	50118	PDZ and LIM domain protein 7 OS=Mus musculus OX=10090 GN=Pdlim7 PE=1 SV=1	16	16	1.000	5	8	3	5	8	3	5.000	8.000	3.000	5	283267.585939	232831.414062	168933.142577	142166.778322	101244.935059	78355.75537099999	106773.85595699999	150.0	150.0	150.0	150.0	8	405898.414551	303098.78320299997	373163.189455	154679.98584	177693.34350600003	122454.34155199998	149571.518556	18676.041016	17722.52832	9168.914550000001	150.0	3	226984.548828	164274.914063	127043.652343	120919.113281	92697.753906	66098.826172	105803.046875	842.728149	3907.347168	150.0	150.0
1795	1	sp|Q3TJZ6|FA98A_MOUSE	 	 	sp|Q3TJZ6|FA98A_MOUSE, sp|Q80VD1|FA98B_MOUSE	 	42.9	515	55055	Protein FAM98A OS=Mus musculus OX=10090 GN=Fam98a PE=1 SV=1	34	26	0.765	15	6	13	10	5	11	12.941	5.357	12.158	10	310912.622803	322956.317382	233792.82043400002	218570.005127	180813.104003	154048.94702199998	217639.898681	7038.065308	4774.874512	150.0	150.0	5	435215.83007799997	424949.140626	441212.087891	296183.222656	363471.843749	261086.345704	290974.28320299997	13207.644775	10042.622558000001	150.0	150.0	11	635547.582031	495125.29467800003	409497.564209	342932.082396	318650.0042709999	222341.055665	338383.050294	10699.216249	15467.22827	150.0	150.0
1796	1	sp|Q3TKT4|SMCA4_MOUSE	 	 	sp|Q3TKT4|SMCA4_MOUSE, sp|Q6DIC0|SMCA2_MOUSE, sp|Q8BVM4|AZIN2_MOUSE	 	23.4	1613	181425	Transcription activator BRG1 OS=Mus musculus OX=10090 GN=Smarca4 PE=1 SV=1	59	43	0.729	28	16	15	20	12	11	27.316	15.769	15.000	20	1368730.7036140002	1070750.614503	607155.4721659999	506926.529054	392192.2841810001	318992.9942619999	415628.592284	4883.582154	9531.490479	150.0	150.0	12	2635645.26123	1911015.927245	2249255.919921	847556.4899900001	896895.771484	937124.6217039999	689218.6198730001	62853.61694299999	39007.738282	7153.428711	150.0	11	1014584.627931	490125.83496099996	446640.070314	258975.015259	195937.500489	122368.12951700001	233974.86352299998	1413.052002	5864.9355479999995	150.0	150.0
1797	1	sp|Q3TKY6|CWC27_MOUSE	 	 	 	 	14.3	469	53542	Spliceosome-associated protein CWC27 homolog OS=Mus musculus OX=10090 GN=Cwc27 PE=1 SV=1	10	10	1.000	3	5	2	3	5	2	3.000	5.000	2.000	3	36260.058594	17594.429688	14019.302246	10459.697754	7892.057129000001	4754.049316999999	7503.753418	150.0	150.0	150.0	150.0	5	107848.123046	110124.440429	72553.738281	50368.774903	51955.679199000006	57239.401367	52288.246094	1636.473999	2130.508911	150.0	150.0	2	75651.912109	19084.506836	20630.699462999997	13446.663696000001	11792.056030000002	9718.925721	14462.238769000001	150.0	150.0	150.0	150.0
1798	1	sp|Q3TLD5|RMP_MOUSE	 	 	 	 	6.8	531	59083	Unconventional prefoldin RPB5 interactor OS=Mus musculus OX=10090 GN=Uri1 PE=1 SV=2	6	6	1.000	1	4	1	1	4	1	1.000	4.000	1.000	1	11644.333984	6546.514647999999	4322.431152	4471.908203	3473.307129	1932.3422850000002	4074.0131840000004	150.0	150.0	150.0	150.0	4	58593.980469	42713.412109	34534.329100999996	22736.745117	18614.732422	19172.653321	22495.555176	1457.139648	150.0	150.0	150.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1799	1	sp|Q3TLH4|PRC2C_MOUSE	 	 	sp|Q3TLH4|PRC2C_MOUSE, sp|Q7TPM1|PRC2B_MOUSE, sp|Q7TSC1|PRC2A_MOUSE	 	23.6	2846	310889	Protein PRRC2C OS=Mus musculus OX=10090 GN=Prrc2c PE=1 SV=3	159	154	0.969	52	63	44	50	62	42	51.316	62.620	43.255	50	5175793.270754	2804375.0705569996	1960582.6964110003	1411193.8035890001	1019678.979856	783860.8900149999	1361233.410528	20881.621338999998	35306.17224199999	150.0	150.0	62	3587413.711485	2270726.01001	2204638.7238780004	1171227.486385	1118047.7000739998	849926.283937	1237215.2645869995	27448.536743999997	45832.18633799999	150.0	150.0	42	1325520.5876469996	591822.3124999999	448898.169679	281621.26812699996	345277.90441999986	206599.85681099995	447338.602416	6718.949951	8791.27954	150.0	150.0
1800	1	sp|Q3TLI0|TPC10_MOUSE	 	 	 	 	7.1	1258	141492	Trafficking protein particle complex subunit 10 OS=Mus musculus OX=10090 GN=Trappc10 PE=1 SV=3	11	11	1.000	4	3	4	4	3	4	4.000	3.000	4.000	4	92003.75878999999	131934.59863199998	90797.15087900001	90393.862305	81955.712402	66410.945801	94753.748534	2662.394287	3103.0859379999997	150.0	150.0	3	38977.39404300001	30666.408569	58575.890625	50253.051268999996	55306.423339	49808.19287200001	50228.549805	2634.450684	150.0	150.0	150.0	4	14663.723144000001	16445.023438	11459.889526	10194.078125	10611.997071	6805.2143559999995	9531.155639999999	150.0	150.0	150.0	150.0
1801	1	sp|Q3TMH2|SCRN3_MOUSE	 	 	 	 	12.2	418	47661	Secernin-3 OS=Mus musculus OX=10090 GN=Scrn3 PE=1 SV=1	9	9	1.000	3	2	4	3	2	4	3.000	2.000	4.000	3	51668.435547	40339.225099	36370.498047	29823.171874000003	25731.744629	27101.635254	32082.739745	150.0	150.0	150.0	150.0	2	125704.36718699998	109960.269532	125907.27148500002	76776.65820399999	88832.318359	86926.292969	109600.195313	6841.710449	4419.56543	150.0	150.0	4	76291.598755	39881.282472	41210.690674	29102.715821	69674.641113	62503.921875	80066.448242	4177.012207	1379.264648	150.0	150.0
1802	1	sp|Q3TMV7|PYRD1_MOUSE	 	 	 	 	11.8	498	55591	Pyridine nucleotide-disulfide oxidoreductase domain-containing protein 1 OS=Mus musculus OX=10090 GN=Pyroxd1 PE=2 SV=1	7	7	1.000	1	4	2	1	4	2	1.000	4.000	2.000	1	33525.648438	23661.011719	14966.576172	16041.283203	10807.203125	11838.09082	16141.583984	150.0	150.0	150.0	150.0	4	115241.838868	99619.330079	128658.87158199999	116707.402344	107128.97558599999	114643.307617	114030.87304700002	6004.795104999999	4723.889649	150.0	150.0	2	37743.747802	20973.525390000003	22385.795898999997	22527.872069999998	17474.19043	16567.264649	20955.814942	150.0	1508.5876460000002	150.0	150.0
1803	1	sp|Q3TMX7|QSOX2_MOUSE	 	 	 	 	5.8	692	77774	Sulfhydryl oxidase 2 OS=Mus musculus OX=10090 GN=Qsox2 PE=1 SV=1	3	3	1.000	2	1	0	2	1	0	2.000	1.000	0.000	2	9702.258789	15656.90918	3021.034912	5314.029297	5843.398438	5467.214844	4389.460449	150.0	150.0	150.0	150.0	1	6459.318359000001	14659.042969	11285.064453	17137.224609	13577.238281	10470.726562	16664.820312	150.0	150.0	150.0	150.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
